"created_date","modified_date","player_pk","player_id","team_id","player_handle","player_name"
2023-10-21 19:11:17.038 -0600,2023-10-21 19:11:17.038 -0600,852,106371096877579587,102787200130988976,MrMiks,Mihajlo Djordjević
2023-10-21 19:11:17.038 -0600,2023-10-21 19:11:17.038 -0600,853,106224539492898366,,Takeover,Min Ji Hyuen
2023-10-21 19:11:17.039 -0600,2023-10-21 19:11:17.039 -0600,854,105830815851726438,,Crumple,Denizhan Yılmaz
2023-10-21 19:11:17.039 -0600,2023-10-21 19:11:17.039 -0600,855,105655983474630014,,Ben3k,Szymon Przygoński
2023-10-21 19:11:17.040 -0600,2023-10-21 19:11:17.040 -0600,856,105593137752529926,107693698190316895,Koudys,Jakub Koudela
2023-10-21 19:11:17.040 -0600,2023-10-21 19:11:17.040 -0600,857,105589359549666541,,Galaxy,Jorge Molina
2023-10-21 19:11:17.041 -0600,2023-10-21 19:11:17.041 -0600,858,105553696718837337,107467827374313054,Jopa,Josip Čančar
2023-10-21 19:11:17.042 -0600,2023-10-21 19:11:17.042 -0600,859,105397246615675940,,Liz,Elizabeth Sousa
2023-10-21 19:11:17.042 -0600,2023-10-21 19:11:17.042 -0600,860,105351772964708686,99124844353216570,HO JIN LEE,   
2023-10-21 19:11:17.043 -0600,2023-10-21 19:11:17.043 -0600,861,104234288198334993,104212474149188693,xPeke,Enrique Cedeño Martínez
2023-10-21 19:11:17.043 -0600,2023-10-21 19:11:17.043 -0600,862,103877629120745120,103461966965149786,Elyoya,Javier  Prades
2023-10-21 19:11:17.044 -0600,2023-10-21 19:11:17.044 -0600,863,101585276941002708,105520824521753126,Flaxxish,Olof Medin
2023-10-21 19:11:17.044 -0600,2023-10-21 19:11:17.044 -0600,864,100633870186289423,,Alive, Jin-uk Noh
2023-10-21 19:11:17.045 -0600,2023-10-21 19:11:17.045 -0600,865,100285330144336367,100285330168091787,Yutapon,Yuta Sugiura
2023-10-21 19:11:17.045 -0600,2023-10-21 19:11:17.045 -0600,866,100131567589299245,109480056092207899,hauz,Bruno Ferreira
2023-10-21 19:11:17.046 -0600,2023-10-21 19:11:17.046 -0600,867,99322416308717948,98767991930907107,Joey,Joseph Haslemann
2023-10-21 19:11:17.046 -0600,2023-10-21 19:11:17.046 -0600,868,99101098206728963,98767991930907107,Ablazeolive,Nicholas Abbott
2023-10-21 19:11:17.047 -0600,2023-10-21 19:11:17.047 -0600,869,109874670569105529,107582641798795198,Kanaxi,Maximo Gabriel Morales
2023-10-21 19:11:17.047 -0600,2023-10-21 19:11:17.047 -0600,870,109763225308588065,105594135137147298,Katquese,Afonso Parreira
2023-10-21 19:11:17.048 -0600,2023-10-21 19:11:17.048 -0600,871,109675008268163201,109672618694070633,Rodri,Julian Rodríguez
2023-10-21 19:11:17.048 -0600,2023-10-21 19:11:17.048 -0600,872,109631370807524196,109672446077514083,Anitta,Santillan Anabella Noemí
2023-10-21 19:11:17.049 -0600,2023-10-21 19:11:17.049 -0600,873,109519445199403108,,Stoneses,Rafael Pinto
2023-10-21 19:11:17.049 -0600,2023-10-21 19:11:17.049 -0600,874,109081868915969609,105537149834356301,FaithXD,İnanç Berber
2023-10-21 19:11:17.050 -0600,2023-10-21 19:11:17.050 -0600,875,108604923137857820,,Kaizermorde,Mahad Alam
2023-10-21 19:11:17.050 -0600,2023-10-21 19:11:17.050 -0600,876,108603076371252535,105593213115128994,Galers,Andrey Galesa
2023-10-21 19:11:17.051 -0600,2023-10-21 19:11:17.051 -0600,877,108577048457059717,108565997404381643,Vuckae,Her Brian
2023-10-21 19:11:17.051 -0600,2023-10-21 19:11:17.051 -0600,878,108443043486262659,109749493607708438,Artenes,Poyraz Yusuf 
2023-10-21 19:11:17.052 -0600,2023-10-21 19:11:17.052 -0600,879,108443039516091744,109696143383780225,Batuuu,Kaygusuz Batu 
2023-10-21 19:11:17.052 -0600,2023-10-21 19:11:17.052 -0600,880,108359200112555660,108361552741927561,Rocks908,Chetwynd Brian
2023-10-21 19:11:17.053 -0600,2023-10-21 19:11:17.053 -0600,881,107598801843966655,107599156601411192,Kryzpo,Matias Daniel Cifuentes Castillo
2023-10-21 19:11:17.053 -0600,2023-10-21 19:11:17.053 -0600,882,107582797267651374,107582638341246907,Sinner Crow,Satoshi Luis Kou Kishimoto
2023-10-21 19:11:17.054 -0600,2023-10-21 19:11:17.054 -0600,883,107582136524523501,109676337359108345,Fateware,Fabrizio Uriel Maldonado
2023-10-21 19:11:17.054 -0600,2023-10-21 19:11:17.054 -0600,884,107568614949683367,,Epoch,BING-XIN GUO
2023-10-21 19:11:17.055 -0600,2023-10-21 19:11:17.055 -0600,885,106572026404718905,107700211633200412,Wen,Nai Wun Syu
2023-10-21 19:11:17.056 -0600,2023-10-21 19:11:17.056 -0600,886,106470320886575308,104367068120825486,Husha,TZU WEI HUANG
2023-10-21 19:11:17.056 -0600,2023-10-21 19:11:17.056 -0600,887,106301966504219028,109517021237048444,Wixo,Jérémy Joseph
2023-10-21 19:11:17.057 -0600,2023-10-21 19:11:17.057 -0600,888,105589370537198329,,Yuzen,João Martins
2023-10-21 19:11:17.057 -0600,2023-10-21 19:11:17.057 -0600,889,105536743885419561,,SozPurefect,Hicham Tazrhini
2023-10-21 19:11:17.058 -0600,2023-10-21 19:11:17.058 -0600,890,105530986032181731,,PIRANHA,Julia Starosta
2023-10-21 19:11:17.058 -0600,2023-10-21 19:11:17.058 -0600,891,105516185566739968,104841890701948065,Zothve,Cristóbal Arróspide
2023-10-21 19:11:17.059 -0600,2023-10-21 19:11:17.059 -0600,892,105514975738189541,,Loulex,Jean-Victor Burgevin
2023-10-21 19:11:17.059 -0600,2023-10-21 19:11:17.059 -0600,893,105320699390649600,99566404585387054,Juhan,Juhan Lee
2023-10-21 19:11:17.060 -0600,2023-10-21 19:11:17.060 -0600,894,103878030929466224,,Joo,João Pereira
2023-10-21 19:11:17.060 -0600,2023-10-21 19:11:17.060 -0600,895,101422616412154641,109669678317817381,StarScreen,Soner Kaya
2023-10-21 19:11:17.061 -0600,2023-10-21 19:11:17.061 -0600,896,101387366061520159,,Garo,Humberto Peixoto
2023-10-21 19:11:17.061 -0600,2023-10-21 19:11:17.061 -0600,897,99871352191510692,99871276355364687,WooFe,Ucheol Chung
2023-10-21 19:11:17.062 -0600,2023-10-21 19:11:17.062 -0600,898,99101098215973809,,Prismal,Jacob Feinstein
2023-10-21 19:11:17.062 -0600,2023-10-21 19:11:17.062 -0600,899,98767975914205119,,Ben,DongHyun Nam
2023-10-21 19:11:17.063 -0600,2023-10-21 19:11:17.063 -0600,900,110535911000262575,110534714934488523,K2,Shuo Li
2023-10-21 19:11:17.063 -0600,2023-10-21 19:11:17.063 -0600,901,110454460337978890,110424397251619481,TheRealMJ,Martijn Jacobs
2023-10-21 19:11:17.064 -0600,2023-10-21 19:11:17.064 -0600,902,110440939840018618,108078422885368642,NikofleX,NIKOS KECHRIS
2023-10-21 19:11:17.064 -0600,2023-10-21 19:11:17.064 -0600,903,110428377116620637,109642680932009857,Seneca,Simon Bucht
2023-10-21 19:11:17.065 -0600,2023-10-21 19:11:17.065 -0600,904,109631384602744226,107581212180071788,Skyy,Iván García Rivera
2023-10-21 19:11:17.065 -0600,2023-10-21 19:11:17.065 -0600,905,108396645207996267,,Deletus,Christoph  Steib
2023-10-21 19:11:17.066 -0600,2023-10-21 19:11:17.066 -0600,906,107701348631885966,107581733744920199,Cryps,Brandon  Rodríguez Sánchez
2023-10-21 19:11:17.066 -0600,2023-10-21 19:11:17.066 -0600,907,107605604013695279,,Kazing,Berkay Özyurt
2023-10-21 19:11:17.067 -0600,2023-10-21 19:11:17.067 -0600,908,107599450838783910,107599485973747723,Grypcio,Chwaleba Marcin
2023-10-21 19:11:17.067 -0600,2023-10-21 19:11:17.067 -0600,909,107582764822253555,107582609836036013,HarryLaCruu,Harryson Hugo Cordero Castillo
2023-10-21 19:11:17.068 -0600,2023-10-21 19:11:17.068 -0600,910,107577677304317723,110534714934488523,Saico,Brandon Wolfgang
2023-10-21 19:11:17.069 -0600,2023-10-21 19:11:17.069 -0600,911,106449215013141535,109517021237048444,Thomas,Tomislav Nanjara
2023-10-21 19:11:17.069 -0600,2023-10-21 19:11:17.069 -0600,912,106449127133010589,105594176887807460,Meraiel,Merlin Morverand
2023-10-21 19:11:17.070 -0600,2023-10-21 19:11:17.070 -0600,913,106425061853706320,107067065368380132,N3znamy,Luboš Sobota
2023-10-21 19:11:17.070 -0600,2023-10-21 19:11:17.070 -0600,914,106371067543665993,106371176555003349,Fiko,Filip Jovanović
2023-10-21 19:11:17.071 -0600,2023-10-21 19:11:17.071 -0600,915,106301590489885682,109749417497882686,Vyct0r,Diego Piccardi
2023-10-21 19:11:17.071 -0600,2023-10-21 19:11:17.071 -0600,916,106276251959912540,105549995617170853,Guigs,Guilherme Soares
2023-10-21 19:11:17.072 -0600,2023-10-21 19:11:17.072 -0600,917,105830819615327850,,Fleck,Batuhan Can
2023-10-21 19:11:17.072 -0600,2023-10-21 19:11:17.072 -0600,918,105589316073314519,110490523275799270,Ryuin,Eunseung Baik
2023-10-21 19:11:17.073 -0600,2023-10-21 19:11:17.073 -0600,919,105576910026266044,101428372602011186,HRK,Hiroki Iida
2023-10-21 19:11:17.073 -0600,2023-10-21 19:11:17.073 -0600,920,105554065308178086,,CPMm,Laurentiu Zidaru
2023-10-21 19:11:17.074 -0600,2023-10-21 19:11:17.074 -0600,921,105501833300456823,,Cruiser,Yeechan Jung
2023-10-21 19:11:17.074 -0600,2023-10-21 19:11:17.074 -0600,922,105351745859872958,99124844356912967,gogoing,Di-Ping Gao
2023-10-21 19:11:17.075 -0600,2023-10-21 19:11:17.075 -0600,923,104727109824541639,102787200132955066,F4rg,Rúben Fernandes
2023-10-21 19:11:17.075 -0600,2023-10-21 19:11:17.075 -0600,924,104711283425473275,,Zorac,Adam Chinkhoyev
2023-10-21 19:11:17.076 -0600,2023-10-21 19:11:17.076 -0600,925,103537039526273848,107416483509696259,Pride,Mahdi Nasserzadeh
2023-10-21 19:11:17.076 -0600,2023-10-21 19:11:17.076 -0600,926,103103696693473944,105505619546859895,Morgan,Kitae Park
2023-10-21 19:11:17.077 -0600,2023-10-21 19:11:17.077 -0600,927,102808862467691683,106371141659311452,DoubleAiM,Aleksa  Stankovic
2023-10-21 19:11:17.077 -0600,2023-10-21 19:11:17.077 -0600,928,102808654056361370,104710678170825211,VaSKED,Václav Benda
2023-10-21 19:11:17.078 -0600,2023-10-21 19:11:17.078 -0600,929,100205576278457162,,Sarkis,Matheus Guimarães
2023-10-21 19:11:17.078 -0600,2023-10-21 19:11:17.078 -0600,930,100205573450470698,,Hoon,Janghoon Lee
2023-10-21 19:11:17.079 -0600,2023-10-21 19:11:17.079 -0600,931,99566405781756186,107581689894520368,VirusFx,Guillermo Navarrete
2023-10-21 19:11:17.079 -0600,2023-10-21 19:11:17.079 -0600,932,99566404541006806,99566404579461230,Aiming,Haram Kim
2023-10-21 19:11:17.080 -0600,2023-10-21 19:11:17.080 -0600,933,99322408711949607,99566405123587075,Jenkins,Thomas Tran
2023-10-21 19:11:17.080 -0600,2023-10-21 19:11:17.080 -0600,934,98767991795284971,98767991846127102,Ziv,Yi Chen
2023-10-21 19:11:17.081 -0600,2023-10-21 19:11:17.081 -0600,935,109691935302762726,109692074894483834,Relhia,Enriquez Reven Lhi Aloit
2023-10-21 19:11:17.081 -0600,2023-10-21 19:11:17.081 -0600,936,109676503814837521,109674808371974726,Skaanz,Vicente Vega Cani
2023-10-21 19:11:17.082 -0600,2023-10-21 19:11:17.082 -0600,937,110654497896589061,107067065368380132,Rayzorac,ADAM CHINKHOYEV
2023-10-21 19:11:17.083 -0600,2023-10-21 19:11:17.083 -0600,938,99566405654094766,,P1noy,Kristoffer  Pedersen
2023-10-21 19:11:17.083 -0600,2023-10-21 19:11:17.083 -0600,939,99322214247452954,,Kold,Jonas Anderson
2023-10-21 19:11:17.084 -0600,2023-10-21 19:11:17.084 -0600,940,99101098205435716,105957640798249312,winter,Olivier Lapointe
2023-10-21 19:11:17.084 -0600,2023-10-21 19:11:17.084 -0600,941,98767975911435212,100285330169036485,Tussle ARCH,Moonyong Lee
2023-10-21 19:11:17.085 -0600,2023-10-21 19:11:17.085 -0600,942,109828493319354419,109828279319224248,Nugu,Dat Tran Quoc
2023-10-21 19:11:17.085 -0600,2023-10-21 19:11:17.085 -0600,943,109697771445223502,109697686032800938,LeMy,Mile Bujanović
2023-10-21 19:11:17.086 -0600,2023-10-21 19:11:17.086 -0600,944,109691950524981593,,yjy,De Guzman David Emmanuel Tapang
2023-10-21 19:11:17.086 -0600,2023-10-21 19:11:17.086 -0600,945,110473371449640425,105593182576105603,Ryuto,Talha Kaya
2023-10-21 19:11:17.087 -0600,2023-10-21 19:11:17.087 -0600,946,109757539045307062,108319669531442279,Pobli,Pablo Alexander Sandoval Vaca
2023-10-21 19:11:17.087 -0600,2023-10-21 19:11:17.087 -0600,947,109698630983697673,107582609836036013,Toady,Bruno Maximiliano Guechaqueo Quintana
2023-10-21 19:11:17.088 -0600,2023-10-21 19:11:17.088 -0600,948,108617181773969817,109659605433134424,Bananiasty,Jakub Banasiak
2023-10-21 19:11:17.088 -0600,2023-10-21 19:11:17.088 -0600,949,108404255375724679,105553684493690219,Frozen2,Popović Lazar
2023-10-21 19:11:17.089 -0600,2023-10-21 19:11:17.089 -0600,950,108319782955599909,107582615829368757,S4n,Caceres Cuellar Jose Luis
2023-10-21 19:11:17.089 -0600,2023-10-21 19:11:17.089 -0600,951,108318783194048263,,Cruiser1,Doyle Isaish
2023-10-21 19:11:17.090 -0600,2023-10-21 19:11:17.090 -0600,952,108290672356597504,,Thoryn,Joaquin Moises Budeguer
2023-10-21 19:11:17.090 -0600,2023-10-21 19:11:17.090 -0600,953,108288653764718820,107598651997213225,LeitoF,Leonel Alexis Fernandez Rojas
2023-10-21 19:11:17.091 -0600,2023-10-21 19:11:17.091 -0600,954,108205130945818624,108203161924300737,Maramu,Gyeon Kim
2023-10-21 19:11:17.091 -0600,2023-10-21 19:11:17.091 -0600,955,108205129336536529,98767991853197861,Dal,Jeongwan Moon
2023-10-21 19:11:17.092 -0600,2023-10-21 19:11:17.092 -0600,956,108018681360510227,,Astolfo,Parada Silva Andres Felipe
2023-10-21 19:11:17.093 -0600,2023-10-21 19:11:17.093 -0600,957,107688960045460307,109749493607708438,kPr,Maxim Grebonos
2023-10-21 19:11:17.093 -0600,2023-10-21 19:11:17.093 -0600,958,107605599645625121,,Orrisot,Kaan Batu Kocaöz
2023-10-21 19:11:17.094 -0600,2023-10-21 19:11:17.094 -0600,959,107605083726995857,,Sloth,Jung-sub Bae
2023-10-21 19:11:17.094 -0600,2023-10-21 19:11:17.094 -0600,960,107581943022339854,107581750701049485,FleekZ,Joshua Jose Torres Castillo
2023-10-21 19:11:17.094 -0600,2023-10-21 19:11:17.095 -0600,961,107251574398720447,108573042084687884,Bie,Hieu Tran Duc 
2023-10-21 19:11:17.095 -0600,2023-10-21 19:11:17.095 -0600,962,107151347828447306,,Toybu,Radek Kudrna
2023-10-21 19:11:17.095 -0600,2023-10-21 19:11:17.095 -0600,963,106371055529290845,105554088239949229,Xeanny,Bálint Szaniszló
2023-10-21 19:11:17.096 -0600,2023-10-21 19:11:17.096 -0600,964,106297383638472194,107067095500559682,sheefto,Paweł Miozga
2023-10-21 19:11:17.097 -0600,2023-10-21 19:11:17.097 -0600,965,106289661925943715,105519846782566525,Sof,Sofiane Saibi
2023-10-21 19:11:17.097 -0600,2023-10-21 19:11:17.097 -0600,966,105700963357470990,108877578925874443,cyraXx,VADIM Averin
2023-10-21 19:11:17.098 -0600,2023-10-21 19:11:17.098 -0600,967,105589314507135188,,Jonyy,Yeongin Jun
2023-10-21 19:11:17.098 -0600,2023-10-21 19:11:17.098 -0600,968,105520720212515992,106371141659311452,Sahira,Enes Apelqvist
2023-10-21 19:11:17.099 -0600,2023-10-21 19:11:17.099 -0600,969,105520077945756617,107423086908356081,Flipper,Sebastian Blatch
2023-10-21 19:11:17.099 -0600,2023-10-21 19:11:17.099 -0600,970,105397290201832463,,UnderSky,Filipe Nasser
2023-10-21 19:11:17.100 -0600,2023-10-21 19:11:17.100 -0600,971,104253650601859992,98767991860392497,Chime,Jonathan Pomponio
2023-10-21 19:11:17.100 -0600,2023-10-21 19:11:17.100 -0600,972,104234199191599216,104211677548295324,Paulcannon,Paolo Marcucci
2023-10-21 19:11:17.101 -0600,2023-10-21 19:11:17.101 -0600,973,103478281369596452,102787200120306562,Tore,Tore Hoel Eilertsen
2023-10-21 19:11:17.101 -0600,2023-10-21 19:11:17.101 -0600,974,102854899616784557,99566404847770461,Leyan,Jue Lu
2023-10-21 19:11:17.102 -0600,2023-10-21 19:11:17.102 -0600,975,101422616400870677,107565477822627354,Wendel,Daniel Wendelbo Ernst
2023-10-21 19:11:17.102 -0600,2023-10-21 19:11:17.102 -0600,976,101388912796120370,99566404852189289,"369",Jiahao Bai
2023-10-21 19:11:17.103 -0600,2023-10-21 19:11:17.103 -0600,977,99591620744134953,,DRIFTER,Oleg Ralchenko
2023-10-21 19:11:17.103 -0600,2023-10-21 19:11:17.103 -0600,978,99566405936809582,108319257932089006,Athyz,Alejandro Nuñez
2023-10-21 19:11:17.104 -0600,2023-10-21 19:11:17.104 -0600,979,99566404816521797,99124844356912967,Pyl,Bo Chen
2023-10-21 19:11:17.105 -0600,2023-10-21 19:11:17.105 -0600,980,99566404811346612,99566404854685458,Rookie,Ui-jin Song
2023-10-21 19:11:17.105 -0600,2023-10-21 19:11:17.105 -0600,981,99566404549982134,,Smeb,Kyungho Song
2023-10-21 19:11:17.106 -0600,2023-10-21 19:11:17.106 -0600,982,99322400688745817,102141671183409133,OddOrange,Nathan Ryan
2023-10-21 19:11:17.106 -0600,2023-10-21 19:11:17.106 -0600,983,99322214611627957,105515345386578249,Steeelback,Pierre Medjaldi
2023-10-21 19:11:17.107 -0600,2023-10-21 19:11:17.107 -0600,984,109710789140096759,105594135137147298,BAKAKO,João  Pereira
2023-10-21 19:11:17.107 -0600,2023-10-21 19:11:17.107 -0600,985,109698682290438625,107582618156093368,LetoneY,Fabricio Martin Eloy Guzman Herrera
2023-10-21 19:11:17.108 -0600,2023-10-21 19:11:17.108 -0600,986,109698536995363725,108131965235538611,Bingus,Luis Diego Canchari Huanca
2023-10-21 19:11:17.108 -0600,2023-10-21 19:11:17.108 -0600,987,99566408543872119,107581689894520368,Baula,Alejandro  Serrano
2023-10-21 19:11:17.109 -0600,2023-10-21 19:11:17.109 -0600,988,99322380962940029,110534732558665825,Kitzuo,Thanh Dat Nguyen Tran
2023-10-21 19:11:17.109 -0600,2023-10-21 19:11:17.109 -0600,989,98767991801635485,98767991877340524,Zven,Jesper Svenningsen
2023-10-21 19:11:17.110 -0600,2023-10-21 19:11:17.110 -0600,990,109868105088005972,105505619546859895,Gyosoo,Yoonsoo Park
2023-10-21 19:11:17.110 -0600,2023-10-21 19:11:17.110 -0600,991,109696558820644154,109696073114910519,Fev3r,khaled El Noshokaty
2023-10-21 19:11:17.111 -0600,2023-10-21 19:11:17.111 -0600,992,109663951667513576,,OBII,Osvaldy Díaz Félix
2023-10-21 19:11:17.111 -0600,2023-10-21 19:11:17.111 -0600,993,108707921120832715,,Junwon,Junwon Min
2023-10-21 19:11:17.112 -0600,2023-10-21 19:11:17.112 -0600,994,109631369842113369,109631541326560210,FourLink,Hernández Chilpa Alan
2023-10-21 19:11:17.112 -0600,2023-10-21 19:11:17.112 -0600,995,109540085648527179,105521419784127190,Catra,Jakub Rożek
2023-10-21 19:11:17.113 -0600,2023-10-21 19:11:17.113 -0600,996,108395432380463031,105397399468432537,Sive,JaeHyun Oh
2023-10-21 19:11:17.113 -0600,2023-10-21 19:11:17.113 -0600,997,108328106717503885,105503535895066182,Quinncidenc,Markus Tobin
2023-10-21 19:11:17.114 -0600,2023-10-21 19:11:17.114 -0600,998,108205155000821521,108203166973601408,Cypher,Jubynn Kim
2023-10-21 19:11:17.114 -0600,2023-10-21 19:11:17.114 -0600,999,108121092676488000,,Clantoz,Ramirez Garcia Jahir Ernesto
2023-10-21 19:11:17.115 -0600,2023-10-21 19:11:17.115 -0600,1000,107648239342422928,110424397251619481,TR1NKET,Alfred Björhag
2023-10-21 19:11:17.115 -0600,2023-10-21 19:11:17.115 -0600,1001,107603140534262089,,Avarice,Aleksandar Dimitrov
2023-10-21 19:11:17.116 -0600,2023-10-21 19:11:17.116 -0600,1002,107583617145228360,,g3tH,Juan Ignacio Hernández
2023-10-21 19:11:17.116 -0600,2023-10-21 19:11:17.116 -0600,1003,107576630774775790,107581759470356115,Yerikan,Richard Torres
2023-10-21 19:11:17.117 -0600,2023-10-21 19:11:17.117 -0600,1004,107464179845128878,103877625775457850,Isma,Ismaïl Boualem
2023-10-21 19:11:17.118 -0600,2023-10-21 19:11:17.118 -0600,1005,106857889055026954,99294153824386385,Array,Jackson Moldenhauer
2023-10-21 19:11:17.118 -0600,2023-10-21 19:11:17.118 -0600,1006,106301968496553164,105537226118106446,Furby,Casper Sedergren
2023-10-21 19:11:17.119 -0600,2023-10-21 19:11:17.119 -0600,1007,105647923348153723,102787200129022886,EdbyK,Daniel Suchý
2023-10-21 19:11:17.119 -0600,2023-10-21 19:11:17.119 -0600,1008,105647903410988313,106382545123328648,Benda,Benedikt Chmelík
2023-10-21 19:11:17.120 -0600,2023-10-21 19:11:17.120 -0600,1009,105549517618951547,109669701792576313,WachonBB,Antonio Caballero
2023-10-21 19:11:17.120 -0600,2023-10-21 19:11:17.120 -0600,1010,105536894569080260,,Fittle,Anders  Wind
2023-10-21 19:11:17.121 -0600,2023-10-21 19:11:17.121 -0600,1011,105532802102244092,107564135791716115,Dreedy,Jakub Viceník
2023-10-21 19:11:17.121 -0600,2023-10-21 19:11:17.121 -0600,1012,105526707141927199,,Budget Mark,Mark de Korte
2023-10-21 19:11:17.122 -0600,2023-10-21 19:11:17.122 -0600,1013,105521436761106822,,ZaFiR,Alexandros Kafiris
2023-10-21 19:11:17.122 -0600,2023-10-21 19:11:17.122 -0600,1014,105515294798291232,105536918475957734,ACD,Markus Käpp
2023-10-21 19:11:17.123 -0600,2023-10-21 19:11:17.123 -0600,1015,105397238669368241,99566408222831088,Cavalo,Alexandre Fernandes
2023-10-21 19:11:17.123 -0600,2023-10-21 19:11:17.123 -0600,1016,103877663782078103,,YellOwStaR,Bora  Kim
2023-10-21 19:11:17.124 -0600,2023-10-21 19:11:17.124 -0600,1017,103817053209529905,101388912911039804,huanfeng,Huan-Feng Tang
2023-10-21 19:11:17.124 -0600,2023-10-21 19:11:17.124 -0600,1018,103743609669743432,,Washin,Washington Wu
2023-10-21 19:11:17.125 -0600,2023-10-21 19:11:17.125 -0600,1019,103535282086393742,101428372603715124,Eugeo,Takehiko Katsuki
2023-10-21 19:11:17.125 -0600,2023-10-21 19:11:17.125 -0600,1020,102174900418421846,107564128430684482,Coldraa,Samet Safran
2023-10-21 19:11:17.126 -0600,2023-10-21 19:11:17.126 -0600,1021,100312190807221865,107416483509696259,Zanzarah,Nikolay  Akatov
2023-10-21 19:11:17.126 -0600,2023-10-21 19:11:17.126 -0600,1022,99871352192999541,,HyBriD,Woo-jin Lee
2023-10-21 19:11:17.127 -0600,2023-10-21 19:11:17.127 -0600,1023,99322214645983134,107564135791716115,Memento,Jonas Elmarghichi
2023-10-21 19:11:17.127 -0600,2023-10-21 19:11:17.127 -0600,1024,99322214593620350,102787200126663579,Vander,Oskar Bogdan
2023-10-21 19:11:17.128 -0600,2023-10-21 19:11:17.128 -0600,1025,98767975969375854,106972778172351142,Contractz,Juan Garcia
2023-10-21 19:11:17.128 -0600,2023-10-21 19:11:17.128 -0600,1026,109981754757616615,108159890692353756,BakeryBoy,Eric Pitzel
2023-10-21 19:11:17.129 -0600,2023-10-21 19:11:17.129 -0600,1027,99566408212267672,104202382255290736,Vitin,Victor Ruiz
2023-10-21 19:11:17.129 -0600,2023-10-21 19:11:17.129 -0600,1028,99566404802630511,103461966986776720,Ning,Zhen-Ning Gao
2023-10-21 19:11:17.130 -0600,2023-10-21 19:11:17.130 -0600,1029,98767991761835561,98767991866488695,Rekkles,Carl Martin Erik Larsson
2023-10-21 19:11:17.130 -0600,2023-10-21 19:11:17.130 -0600,1030,110501502211416286,107580497041999074,Horder,Chris Feng
2023-10-21 19:11:17.131 -0600,2023-10-21 19:11:17.131 -0600,1031,110462942077835796,110383487456480967,"4ever",Yue Liu
2023-10-21 19:11:17.132 -0600,2023-10-21 19:11:17.132 -0600,1032,110461562008601806,107574959289974368,turtle ,Jo dos Santos
2023-10-21 19:11:17.132 -0600,2023-10-21 19:11:17.132 -0600,1033,109907677402992796,109697689430777005,Fornoreason,Felix Schummel
2023-10-21 19:11:17.133 -0600,2023-10-21 19:11:17.133 -0600,1034,109783494492192736,110534751905120040,Kurulean,Matthew Nguyen
2023-10-21 19:11:17.133 -0600,2023-10-21 19:11:17.133 -0600,1035,109782637689448818,,Comp9,Michael Stancato
2023-10-21 19:11:17.134 -0600,2023-10-21 19:11:17.134 -0600,1036,109120488173833490,110425157952111645,Reiska,Roope Reiman
2023-10-21 19:11:17.134 -0600,2023-10-21 19:11:17.134 -0600,1037,107848322244751977,,Mat,Aziz Görkem Altınpınar
2023-10-21 19:11:17.135 -0600,2023-10-21 19:11:17.135 -0600,1038,107633884701260574,107655539755387391,Crunchy,Danny Vlug
2023-10-21 19:11:17.135 -0600,2023-10-21 19:11:17.135 -0600,1039,107598802697376455,107599089191671351,Dyla,Diego Lago Torterolo
2023-10-21 19:11:17.136 -0600,2023-10-21 19:11:17.136 -0600,1040,107492063150003806,100725845018863243,Pullbae,Jihoon Jeong
2023-10-21 19:11:17.136 -0600,2023-10-21 19:11:17.136 -0600,1041,107454928220607810,,Blessing,Jangwon Lee
2023-10-21 19:11:17.137 -0600,2023-10-21 19:11:17.137 -0600,1042,106371074769153147,102787200124959636,Nedara,Nikola Nedić
2023-10-21 19:11:17.137 -0600,2023-10-21 19:11:17.137 -0600,1043,106346031544282111,,Leo D Aras,Christodoulos Leontaras
2023-10-21 19:11:17.138 -0600,2023-10-21 19:11:17.138 -0600,1044,106302915507613423,110425005562048945,Jackie,Jackie  Ye
2023-10-21 19:11:17.138 -0600,2023-10-21 19:11:17.138 -0600,1045,106301962662058476,,Muter,Simon Brøns
2023-10-21 19:11:17.139 -0600,2023-10-21 19:11:17.139 -0600,1046,105589325100767469,109749376267590495,Exos,Pim Oosterveen
2023-10-21 19:11:17.139 -0600,2023-10-21 19:11:17.139 -0600,1047,105530887205925177,,sheru,Dawid Wojewoda
2023-10-21 19:11:17.140 -0600,2023-10-21 19:11:17.140 -0600,1048,105519955885939518,105519945593890595,Snurmi,Rami Nurmi
2023-10-21 19:11:17.140 -0600,2023-10-21 19:11:17.140 -0600,1049,105503548109547493,103935468920814040,Lyncas,Linas Naunčikas
2023-10-21 19:11:17.141 -0600,2023-10-21 19:11:17.141 -0600,1050,105397249991107623,109480056092207899,Brance,Diego Antunes
2023-10-21 19:11:17.141 -0600,2023-10-21 19:11:17.141 -0600,1051,104711194933092140,109508365983748798,Fallen,Viktor Kordanovski
2023-10-21 19:11:17.142 -0600,2023-10-21 19:11:17.142 -0600,1052,103495716773682023,106806773698472633,Ellim,Ellim Choi
2023-10-21 19:11:17.142 -0600,2023-10-21 19:11:17.142 -0600,1053,102181564370768272,101383793569248484,Venzer,Alexander Kostadinov
2023-10-21 19:11:17.143 -0600,2023-10-21 19:11:17.143 -0600,1054,102174499082445892,107456327744799091,Anthrax,Robbe Dobbeleers
2023-10-21 19:11:17.143 -0600,2023-10-21 19:11:17.143 -0600,1055,100118511918293226,107598699275015260,SHMEBU,Agustín Valetti
