"created_date","modified_date","game_pk","game_id","game_platform_id","game_year"
2023-10-21 20:52:18.097 -0600,2023-10-21 20:52:18.097 -0600,91,107693721182735727,ESPORTSTMNT01:2745522,2023
2023-10-21 20:52:18.098 -0600,2023-10-21 20:52:18.098 -0600,92,107458367241281264,ESPORTSTMNT02:2660703,2023
2023-10-21 20:52:18.100 -0600,2023-10-21 20:52:18.100 -0600,93,107530579842984626,ESPORTSTMNT03:2636241,2023
2023-10-21 20:52:18.101 -0600,2023-10-21 20:52:18.101 -0600,94,107693721183063585,ESPORTSTMNT03:2636995,2023
2023-10-21 20:52:18.102 -0600,2023-10-21 20:52:18.102 -0600,95,106353129313331494,ESPORTSTMNT03:2073012,2023
2023-10-21 20:52:18.103 -0600,2023-10-21 20:52:18.103 -0600,96,108172713550656484,ESPORTSTMNT05:2760205,2023
2023-10-21 20:52:18.105 -0600,2023-10-21 20:52:18.105 -0600,97,109728315257974870,ESPORTSTMNT04:2668132,2023
2023-10-21 20:52:18.106 -0600,2023-10-21 20:52:18.106 -0600,98,101762624233946030,ESPORTSTMNT05:1120658,2023
2023-10-21 20:52:18.107 -0600,2023-10-21 20:52:18.107 -0600,99,107417059263431366,ESPORTSTMNT04:2170190,2023
2023-10-21 20:52:18.109 -0600,2023-10-21 20:52:18.109 -0600,100,105596416965401407,ESPORTSTMNT05:1820863,2023
2023-10-21 20:52:18.110 -0600,2023-10-21 20:52:18.110 -0600,101,109467087407753304,ESPORTSTMNT02:3158392,2023
2023-10-21 20:52:18.111 -0600,2023-10-21 20:52:18.111 -0600,102,109749565998970872,ESPORTSTMNT01:3332417,2023
2023-10-21 20:52:18.113 -0600,2023-10-21 20:52:18.113 -0600,103,107559433600135425,ESPORTSTMNT02:2671200,2023
2023-10-21 20:52:18.114 -0600,2023-10-21 20:52:18.114 -0600,104,104151038622249864,ESPORTSTMNT01:1424633,2023
2023-10-21 20:52:18.115 -0600,2023-10-21 20:52:18.115 -0600,105,109919226378791842,ESPORTSTMNT05:3220281,2023
2023-10-21 20:52:18.117 -0600,2023-10-21 20:52:18.117 -0600,106,107418445248148519,ESPORTSTMNT02:2551615,2023
2023-10-21 20:52:18.119 -0600,2023-10-21 20:52:18.119 -0600,107,110378429158094517,ESPORTSTMNT01:3376215,2023
2023-10-21 20:52:18.120 -0600,2023-10-21 20:52:18.120 -0600,108,108171529105027283,ESPORTSTMNT01:2964901,2023
2023-10-21 20:52:18.122 -0600,2023-10-21 20:52:18.122 -0600,109,106269769725055364,ESPORTSTMNT03:2052007,2023
2023-10-21 20:52:18.123 -0600,2023-10-21 20:52:18.123 -0600,110,108206581965039674,ESPORTSTMNT03:2884954,2023
2023-10-21 20:52:18.124 -0600,2023-10-21 20:52:18.124 -0600,111,108155414585630221,ESPORTSTMNT04:2431352,2023
2023-10-21 20:52:18.126 -0600,2023-10-21 20:52:18.126 -0600,112,106273298443276783,ESPORTSTMNT03:1990423,2023
2023-10-21 20:52:18.127 -0600,2023-10-21 20:52:18.127 -0600,113,106319725618996724,ESPORTSTMNT02:1926385,2023
2023-10-21 20:52:18.128 -0600,2023-10-21 20:52:18.128 -0600,114,109625152897726680,ESPORTSTMNT02:3161348,2023
2023-10-21 20:52:18.129 -0600,2023-10-21 20:52:18.129 -0600,115,106273298443408009,ESPORTSTMNT02:2064838,2023
2023-10-21 20:52:18.131 -0600,2023-10-21 20:52:18.131 -0600,116,109625152897595371,ESPORTSTMNT02:3148631,2023
2023-10-21 20:52:18.132 -0600,2023-10-21 20:52:18.132 -0600,117,108211175223241288,ESPORTSTMNT06:2541842,2023
2023-10-21 20:52:18.134 -0600,2023-10-21 20:52:18.134 -0600,118,106273298443408035,ESPORTSTMNT03:2005145,2023
2023-10-21 20:52:18.135 -0600,2023-10-21 20:52:18.135 -0600,119,108171529104961713,ESPORTSTMNT02:2779220,2023
2023-10-21 20:52:18.136 -0600,2023-10-21 20:52:18.136 -0600,120,103540398659279085,ESPORTSTMNT01:1306283,2023
2023-10-21 20:52:18.138 -0600,2023-10-21 20:52:18.138 -0600,121,107418445248279771,ESPORTSTMNT03:2546815,2023
2023-10-21 20:52:18.139 -0600,2023-10-21 20:52:18.139 -0600,122,108171576058929574,ESPORTSTMNT02:2882306,2023
2023-10-21 20:52:18.140 -0600,2023-10-21 20:52:18.140 -0600,123,102235771831636642,ESPORTSTMNT06:1020340,2023
2023-10-21 20:52:18.142 -0600,2023-10-21 20:52:18.142 -0600,124,105562822076349331,ESPORTSTMNT05:1820536,2023
2023-10-21 20:52:18.143 -0600,2023-10-21 20:52:18.143 -0600,125,110429332689390656,ESPORTSTMNT04:2687160,2023
2023-10-21 20:52:18.144 -0600,2023-10-21 20:52:18.144 -0600,126,106419362027885938,ESPORTSTMNT03:2000366,2023
2023-10-21 20:52:18.146 -0600,2023-10-21 20:52:18.146 -0600,127,108155621258911311,ESPORTSTMNT02:2784881,2023
2023-10-21 20:52:18.147 -0600,2023-10-21 20:52:18.147 -0600,128,107455808282869676,ESPORTSTMNT02:2558507,2023
2023-10-21 20:52:18.148 -0600,2023-10-21 20:52:18.148 -0600,129,107458367241281200,ESPORTSTMNT01:2732412,2023
2023-10-21 20:52:18.150 -0600,2023-10-21 20:52:18.150 -0600,130,102577408955500887,ESPORTSTMNT03:1143398,2023
2023-10-21 20:52:18.151 -0600,2023-10-21 20:52:18.151 -0600,131,105562529627228969,ESPORTSTMNT01:1881620,2023
2023-10-21 20:52:18.153 -0600,2023-10-21 20:52:18.153 -0600,132,106683293256351114,ESPORTSTMNT06:1880407,2023
2023-10-21 20:52:18.154 -0600,2023-10-21 20:52:18.154 -0600,133,105562833913467208,ESPORTSTMNT01:1723413,2023
2023-10-21 20:52:18.155 -0600,2023-10-21 20:52:18.155 -0600,134,107728324360521781,ESPORTSTMNT02:2661977,2023
2023-10-21 20:52:18.157 -0600,2023-10-21 20:52:18.157 -0600,135,110016463799050192,ESPORTSTMNT05:3220711,2023
2023-10-21 20:52:18.158 -0600,2023-10-21 20:52:18.158 -0600,136,109625152897595448,ESPORTSTMNT01:3304926,2023
2023-10-21 20:52:18.160 -0600,2023-10-21 20:52:18.160 -0600,137,107458367241084550,ESPORTSTMNT03:2547997,2023
2023-10-21 20:52:18.162 -0600,2023-10-21 20:52:18.162 -0600,138,104242514816168355,ESPORTSTMNT03:1382479,2023
2023-10-21 20:52:18.164 -0600,2023-10-21 20:52:18.164 -0600,139,103535402770536780,ESPORTSTMNT01:1301169,2023
2023-10-21 20:52:18.165 -0600,2023-10-21 20:52:18.165 -0600,140,108158179540637779,ESPORTSTMNT05:2980399,2023
2023-10-21 20:52:18.166 -0600,2023-10-21 20:52:18.166 -0600,141,108172137678025418,ESPORTSTMNT03:2893474,2023
2023-10-21 20:52:18.168 -0600,2023-10-21 20:52:18.168 -0600,142,104248884640266621,ESPORTSTMNT04:1250467,2023
2023-10-21 20:52:18.169 -0600,2023-10-21 20:52:18.169 -0600,143,107418445248214179,ESPORTSTMNT01:2780901,2023
2023-10-21 20:52:18.170 -0600,2023-10-21 20:52:18.170 -0600,144,110507407706737100,ESPORTSTMNT02:3215095,2023
2023-10-21 20:52:18.172 -0600,2023-10-21 20:52:18.172 -0600,145,109749565998774088,ESPORTSTMNT02:3170519,2023
2023-10-21 20:52:18.173 -0600,2023-10-21 20:52:18.173 -0600,146,109625523804970584,ESPORTSTMNT03:3095350,2023
2023-10-21 20:52:18.174 -0600,2023-10-21 20:52:18.174 -0600,147,108352387614501637,ESPORTSTMNT02:2775780,2023
2023-10-21 20:52:18.176 -0600,2023-10-21 20:52:18.176 -0600,148,106273298443342397,ESPORTSTMNT02:1921543,2023
2023-10-21 20:52:18.177 -0600,2023-10-21 20:52:18.177 -0600,149,102181142511316581,ESPORTSTMNT02:1082067,2023
2023-10-21 20:52:18.178 -0600,2023-10-21 20:52:18.178 -0600,150,108172713550656564,ESPORTSTMNT04:2431176,2023
2023-10-21 20:52:18.180 -0600,2023-10-21 20:52:18.180 -0600,151,108634338995414965,ESPORTSTMNT02:2972360,2023
2023-10-21 20:52:18.181 -0600,2023-10-21 20:52:18.181 -0600,152,108797577869220687,ESPORTSTMNT04:2472226,2023
2023-10-21 20:52:18.182 -0600,2023-10-21 20:52:18.182 -0600,153,104248884640266535,ESPORTSTMNT05:1530151,2023
2023-10-21 20:52:18.184 -0600,2023-10-21 20:52:18.184 -0600,154,108172137678025452,ESPORTSTMNT03:2931135,2023
2023-10-21 20:52:18.185 -0600,2023-10-21 20:52:18.185 -0600,155,106680962631761069,ESPORTSTMNT06:1881436,2023
2023-10-21 20:52:18.186 -0600,2023-10-21 20:52:18.186 -0600,156,108211175222847852,ESPORTSTMNT04:2431417,2023
2023-10-21 20:52:18.188 -0600,2023-10-21 20:52:18.188 -0600,157,104174992718947472,ESPORTSTMNT02:1404110,2023
2023-10-21 20:52:18.189 -0600,2023-10-21 20:52:18.189 -0600,158,103462440151845751,ESPORTSTMNT05:1440594,2023
2023-10-21 20:52:18.190 -0600,2023-10-21 20:52:18.190 -0600,159,106306810681939623,ESPORTSTMNT01:2134724,2023
2023-10-21 20:52:18.191 -0600,2023-10-21 20:52:18.191 -0600,160,105809562662589521,ESPORTSTMNT01:1895490,2023
2023-10-21 20:52:18.193 -0600,2023-10-21 20:52:18.193 -0600,161,104248884640266571,ESPORTSTMNT06:1300805,2023
2023-10-21 20:52:18.194 -0600,2023-10-21 20:52:18.194 -0600,162,106319725618996742,ESPORTSTMNT01:2030428,2023
2023-10-21 20:52:18.195 -0600,2023-10-21 20:52:18.195 -0600,163,107417432878727953,ESPORTSTMNT01:2703011,2023
2023-10-21 20:52:18.197 -0600,2023-10-21 20:52:18.197 -0600,164,108746562335232136,ESPORTSTMNT05:3090774,2023
2023-10-21 20:52:18.198 -0600,2023-10-21 20:52:18.198 -0600,165,107921365941728230,ESPORTSTMNT03:2656209,2023
2023-10-21 20:52:18.199 -0600,2023-10-21 20:52:18.199 -0600,166,109625152897726687,ESPORTSTMNT02:3151678,2023
2023-10-21 20:52:18.201 -0600,2023-10-21 20:52:18.201 -0600,167,108158210395838722,ESPORTSTMNT02:2913962,2023
2023-10-21 20:52:18.202 -0600,2023-10-21 20:52:18.202 -0600,168,107593829779689650,ESPORTSTMNT01:2735284,2023
2023-10-21 20:52:18.205 -0600,2023-10-21 20:52:18.205 -0600,169,109710208774055422,ESPORTSTMNT02:3171822,2023
2023-10-21 20:52:18.206 -0600,2023-10-21 20:52:18.206 -0600,170,109659890856139135,ESPORTSTMNT03:3102008,2023
2023-10-21 20:52:18.207 -0600,2023-10-21 20:52:18.207 -0600,171,109517090067719771,ESPORTSTMNT01:3300211,2023
2023-10-21 20:52:18.209 -0600,2023-10-21 20:52:18.209 -0600,172,108285604036885502,ESPORTSTMNT01:2911679,2023
2023-10-21 20:52:18.210 -0600,2023-10-21 20:52:18.210 -0600,173,105814193355150689,ESPORTSTMNT01:1886218,2023
2023-10-21 20:52:18.211 -0600,2023-10-21 20:52:18.211 -0600,174,103495781309458682,ESPORTSTMNT04:1190130,2023
2023-10-21 20:52:18.212 -0600,2023-10-21 20:52:18.212 -0600,175,108158179540637809,ESPORTSTMNT06:2542400,2023
2023-10-21 20:52:18.214 -0600,2023-10-21 20:52:18.214 -0600,176,107728324360456145,ESPORTSTMNT03:2545983,2023
2023-10-21 20:52:18.215 -0600,2023-10-21 20:52:18.215 -0600,177,102147202167259367,ESPORTSTMNT02:1096210,2023
2023-10-21 20:52:18.216 -0600,2023-10-21 20:52:18.216 -0600,178,109467367966691592,ESPORTSTMNT02:3160725,2023
2023-10-21 20:52:18.218 -0600,2023-10-21 20:52:18.218 -0600,179,109517090067719765,ESPORTSTMNT02:3141793,2023
2023-10-21 20:52:18.219 -0600,2023-10-21 20:52:18.219 -0600,180,105818405529769469,ESPORTSTMNT04:1570227,2023
2023-10-21 20:52:18.220 -0600,2023-10-21 20:52:18.220 -0600,181,109749565998774102,ESPORTSTMNT02:3163891,2023
2023-10-21 20:52:18.222 -0600,2023-10-21 20:52:18.222 -0600,182,105562833913532780,ESPORTSTMNT03:1757934,2023
2023-10-21 20:52:18.223 -0600,2023-10-21 20:52:18.223 -0600,183,107566458490449290,ESPORTSTMNT06:2290127,2023
2023-10-21 20:52:18.224 -0600,2023-10-21 20:52:18.224 -0600,184,109467188126732116,ESPORTSTMNT05:3217368,2023
2023-10-21 20:52:18.226 -0600,2023-10-21 20:52:18.226 -0600,185,107405912049987671,ESPORTSTMNT03:2635970,2023
2023-10-21 20:52:18.227 -0600,2023-10-21 20:52:18.227 -0600,186,110017385380586645,ESPORTSTMNT01:3340826,2023
2023-10-21 20:52:18.228 -0600,2023-10-21 20:52:18.228 -0600,187,106319725619062314,ESPORTSTMNT01:2146175,2023
2023-10-21 20:52:18.230 -0600,2023-10-21 20:52:18.230 -0600,188,107893166002418231,ESPORTSTMNT06:2290579,2023
2023-10-21 20:52:18.231 -0600,2023-10-21 20:52:18.231 -0600,189,109523641418061423,ESPORTSTMNT01:3300413,2023
2023-10-21 20:52:18.232 -0600,2023-10-21 20:52:18.232 -0600,190,109518697662057140,ESPORTSTMNT02:3154399,2023
2023-10-21 20:52:18.234 -0600,2023-10-21 20:52:18.234 -0600,191,108231751507887601,ESPORTSTMNT02:2964848,2023
2023-10-21 20:52:18.235 -0600,2023-10-21 20:52:18.235 -0600,192,107639438038238593,ESPORTSTMNT01:2744027,2023
2023-10-21 20:52:18.236 -0600,2023-10-21 20:52:18.236 -0600,193,107457033676741284,ESPORTSTMNT02:2577421,2023
2023-10-21 20:52:18.238 -0600,2023-10-21 20:52:18.238 -0600,194,107639438038238571,ESPORTSTMNT01:2743931,2023
2023-10-21 20:52:18.239 -0600,2023-10-21 20:52:18.239 -0600,195,105539760574883970,ESPORTSTMNT01:1895167,2023
2023-10-21 20:52:18.240 -0600,2023-10-21 20:52:18.240 -0600,196,107921365941662659,ESPORTSTMNT03:2632994,2023
2023-10-21 20:52:18.242 -0600,2023-10-21 20:52:18.242 -0600,197,105522958534618171,ESPORTSTMNT01:1894569,2023
2023-10-21 20:52:18.243 -0600,2023-10-21 20:52:18.243 -0600,198,109625152897595399,ESPORTSTMNT01:3309955,2023
2023-10-21 20:52:18.244 -0600,2023-10-21 20:52:18.244 -0600,199,107256578724179811,ESPORTSTMNT01:2572191,2023
2023-10-21 20:52:18.247 -0600,2023-10-21 20:52:18.247 -0600,200,108471075295550160,ESPORTSTMNT03:2893480,2023
2023-10-21 20:52:18.248 -0600,2023-10-21 20:52:18.248 -0600,201,105522904802952623,ESPORTSTMNT02:1692716,2023
2023-10-21 20:52:18.250 -0600,2023-10-21 20:52:18.250 -0600,202,108206581965105262,ESPORTSTMNT03:2885373,2023
2023-10-21 20:52:18.251 -0600,2023-10-21 20:52:18.251 -0600,203,107468370561126423,ESPORTSTMNT04:2140204,2023
2023-10-21 20:52:18.253 -0600,2023-10-21 20:52:18.253 -0600,204,110198981285459177,ESPORTSTMNT04:2674687,2023
2023-10-21 20:52:18.254 -0600,2023-10-21 20:52:18.254 -0600,205,107639438038173009,ESPORTSTMNT01:2697277,2023
2023-10-21 20:52:18.255 -0600,2023-10-21 20:52:18.255 -0600,206,103535402770536790,ESPORTSTMNT01:1310842,2023
2023-10-21 20:52:18.257 -0600,2023-10-21 20:52:18.257 -0600,207,109749565998905295,ESPORTSTMNT02:3188790,2023
2023-10-21 20:52:18.258 -0600,2023-10-21 20:52:18.258 -0600,208,109699002332890783,ESPORTSTMNT03:3098512,2023
2023-10-21 20:52:18.259 -0600,2023-10-21 20:52:18.259 -0600,209,107921310288529244,ESPORTSTMNT03:2652023,2023
2023-10-21 20:52:18.260 -0600,2023-10-21 20:52:18.260 -0600,210,105562790519126622,ESPORTSTMNT06:1570754,2023
2023-10-21 20:52:18.262 -0600,2023-10-21 20:52:18.262 -0600,211,109467311740709836,ESPORTSTMNT01:3308027,2023
